law_name,content,opinions
[2024855] 아동복지법 일부개정법률안(한정애의원 등 15인),■ 제안이유 및 주요내용 최근 SNS상에서 단체대화방을 만들고 아동을 포함한 피해자들의 성착취 사진과 동영상을 돈을 받고 공유한 사건이 발생하여 전 국민의 공분을 자아내고 있음. 현행법에서는 아동에 대한 금지행위로서 아동에게 음란한 행위를 시키거나 이를 매개하는 행위 또는 아동에게 성적 수치심을 주는 성희롱 등의 성적 학대행위를 규정하고 있으나 아동을 음란의 대상으로 규정하고 성적 수치심을 느끼는 주체로 표현한 것 등은 부적절하여 ‘성적학대’ 등의 표현을 같이 명시하여 의미를 보다 명확하게 하려는 것임(안 제17조제2호).,"['반대합니다', '반대한다.국회해산', '반대함.', '반대합니다', '절대반대', '반대합니다 입법부가 진짜해야할일 하시쇼 글자바꾸는 이딴일로 일하는척하지밀고...', '반대한다. 매국친중 국회해산이 답이다!', '망국적인 사회주의 개혁입법!! 문구 바꾸기.과잉 법제화 졸속악법. 절대반대한다.', '절대반대', '법률개정반대', '반대합니다.', '기존법안으로도 충분한데 또? 과잉법안 반대', '법이 있는데 개정안이나 기존법이나 같기때문에 반대합니다^*', '강력히반대합니다', '반대합니다', '반대', '반대합니다', '불필요,  반대', '강력히반대합니다', '반대함', '절대반대합니다', '반대합니다', '강력반대합니다', '반대합니다', '반대 입니다', '졸속법안 발의를 반대합니다', '반대합니다', '졸속개정안에 반대', '반대', '반대 합니다', '강력히반대합니다', '반대', '반대한다', '반대합니다!', '반대합니다', '반대 한다', '반대한다', '반대합니다', '악법 결사반대!!!!', '반대합니다!', '강력 반대합니다.', '반대합니다', '반대', '반대', '강력히 반대합니다.', '반대합니다', '반대', '반대합니다', '반대합니다. 졸속법안 발의를 반대합니다', '반대합니다', '반대  절대반대.  국가  살리는데  집중하시오.', '반대합니다', '반대', '반대', '반대합니다', '반대합니다.', '결사반대', '반대합니다.', '결사반대', '반대합니다.', '반대', '반대한다!', '절대반대합니다!', '반대', '반대', '반대', '반대', '반대', '반대합니다', '반대합니다.', '반대', '절대절대절대 반대한다!!', '찬성합니다', '반대한다']"
[2024644] 아동복지법 일부개정법률안(정병국의원 등 10인),"제안이유 및 주요내용 「출입국관리법」상 체류자격 없이 국내에 체류하고 있는 아동이 2만 여명으로 추산되고 있음. 체류자격이 없는 아동은 학교나 병원을 이용하기 어렵고 이용하더라도 건강보험 등의 공적지원을 받을 수 없어 건강하게 성장하는 데 어려움을 겪고 있음. 그러나 아동의 기본적 인권과 건강을 보호하는 것은 체류자격 여부와 상관없이 보장될 필요가 있다는 의견이 제기되고 있음. 이에 국가와 지방자치단체가 체류자격 없이 국내에 체류하고 있는 아동의 건강을 보호하기 위한 시책을 마련해야 한다는 규정을 신설하려는 것임(안 제2조제1항, 제4조제5항 및 같은 조 제8항 신설).","['반대합니다!', '결사반대합니다!!!!', '격렬히 반대합니다', '반대합니다', '반대합니다', '반대합니다.', '반대합니다.', '반대!!!!', '반대합니다', '반대합니다', '반대한다. 매국친중 국회해산이 답이다!', '반대', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대', '아직은 아닙니다', '반대합니다', '진심을 다해서 반대합니다', '반대', '반대', '반대', '반대합니다.', '반대한다', '반대합니다', '동의할 수 없는 법개정하고 반대하는 국민들만 나쁜 사람 만들지 마십시요!', '반대', '반대합니다', '절대 반대 반대합니다 ~', '반대', '반대', '세금으로 외국인퍼주는 감성팔이 법안 반대', '반대한다', '절대반대절대반대', '반대합니다', '반대 합니다', '반대합니다', '반대합니다', '반대합니다.', '반대합니다.', '아동복지법일부개정안', '절대반대한다.', '반대합니다', '반대', '반대합니다', '반대합니다', '절대반대', '반대', '반대한다', '반대한다', '반대합니다', '악법반대', '반대합니다', '반대합니다', '반대합니다.', '결사반대 전세계 아이들 다~데려와서 공짜로 퍼주려공', '반대', '반대', '반대합니다', '절대반대', '절대반대합니다', '반대합니다', '절대반대합니다', '절대 반대 ! 불체자 합법화법', '절대반대', '반대', '겅력반대~ 국회의원들 당신들의 기부금으로 운영하라', '반대', '반대합니다', '반대반대', '아동복지법일부재정법률안', '반대합니다', '절대반대', '강력반대한다  불체자는 본국소환이 마땅하다', '반대', '반대합니다', '반대한다', '강력반대합니다', '결사반대', '결사반대', '강력반대합니다', '강력절대반대  정병국등은  불체자 본국송환법 발의하라  국민혈세로  중국인 인권 닥쳐라  불체자의 70%이상이 짱깨족이란다', '반대 ^ㅍ^', '반대', '강력히 반대합니다. 해당 국회의원은 나라 발전에나 머리를 쓰세요', '강력 반대합니다.', '강력반대', '반대합니다.', '반대,  절대반대.  나라  구하는  일에나  집중하시오!!!', '절대로 반대합니다!!', '반대합니다', '반대한다', '반대합니다.', '반대합니다.', '강력히반대합니다', '반대한다', '절대반대', '반대합니다', '반대합니다', '반대합니다', '찬성합니다.', '반대합니다', '강력히 반대한다', '반대한다', '강력히반대합니다', '강력반대합니다', '결사반대', '반대', '반대합니다. 정병국이면 미래통합당인데', '반대 내국인 보다 외국인을 우선시하는 주먹구구식의 대책없는 탁상공론 법안 반대', '반대함', '반대 주먹구구식의 대책없는 탁상공론 법안 반대', '악법 발의하지말고 나라를 살리세요 반대', '반대합니다', '한국의 재정 상태 고려하지 않는 선심성 졸속 법안 절대반대!', '반대', '반대', '반대한다.국회해산', '망국적인 사회주의 개혁입법!! 체류자격 없이 국내에 체류하고 있는 아동의 건강을 보호하기 위한 시책을 마련해야 한다는 과잉 법제화 졸속악법. 절대반대한다.', '반대', '법률개정반대', '졸속악법절대반대', '반대합니다', '아동복지법 개정반대!!', '반대합니다', '반대한다', '반대', '반대', '강력히 반대한다', '반대합니다', '반대한다!', '절대반대합니다', '악법 절대 반대합니다 -세금폭탄!!', '강력히 반대한다', '반대', '강력반대합니다', '절대 반대', '반대 한다', '반대합니다', '악법 반대합니다', '절대 반대', '반대', '반대', '국가 부도를 초래할 악법에 반대', '반대', '반대', '반대', '강력반대한다', '강력히반대합니다', '반대', '반대', '절대 반대합니다', '반대', '반대', '반대한다', '반대', '반대 합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '졸속법안 발의를 반대합니다', '반대합니다', '반대합니다', '반대합니다. 졸속법안 발의를 반대합니다', '반대', '절대반대합니다.국회해산!!', '졸속 법안 절대 반대', '졸속 악법 반대합니다.', '반대', '반대합니다', '반대합니다', '반대합니다', '반대', '절대반대!!!  졸속악법  그만하고 국민과 민생을 위하여 일좀해라', '절대 반대', '반대합니다', '절대 반대....', '반대', '반대', '반대', '반대', '반대', '반대', '반대합니다', '반대합니다', '반대합니다', '반대입니다', '반대한다', '반대', '반대한다.']"
[2024617] 아동복지법 일부개정법률안(민병두의원 등 12인),"제안이유 및 주요내용 최근 유엔 아동권리위원회는 대한민국의 제5·6차 국가보고서에 대한 최종 견해로서 학교에서의 성적, 징계조치와 같은 학생의 개인정보 공개, 사전 동의 없는 소지품 검사, 복장 제한 등 우리나라 아동인권 현주소에 대한 우려와 권고를 발표하였음. 또한 최근 자녀의 의사나 동의 없이 보호자가 SNS에 자녀의 사진이나 개인정보를 유출하는 등의 행위가 아동의 인권을 침해한다는 우려가 있어 아동의 사생활과 개인정보 보호에 대한 인식을 제고하여야 한다는 의견이 제기되고 있음. 유엔 총회는 ‘디지털 시대의 프라이버시권 결의안’에서 디지털 시대의 프라이버시권의 침해가 여성, 아동 및 소외계층에게 특히 영향을 미친다는 점을 강조한 바 있음. 이에 현행법에 아동의 사생활과 개인정보의 보호, 권리의 존중을 명시하려는 것임(안 제5조제4항 신설).","['반대합니다.', '반대함.', '반대합니다', '절대반대', '반대', '반대 경제부터 살려라 정부는...', '강력반대ㆍ전교조교육자와 교육감등 속히 파면 아동보호  부모사랑 과 관심이 더욱더 큼ㆍ부모일임', '반대한다. 매국친중 국회해산이 답이다!', '반대  절대반대,  나라를  구하는데  전력하시오!!!', '악법반대', '강력히 반대합니다', '반대합니다', '강력반대합니다', '졸속악법절대반대', '절대반대', '망국적인 사회주의 개혁입법!! “보호자 등의 책무’에 모든 국민이 아동의 사생활과 개인정보의 보호, 권리의 존중해야 한다는 과잉 법제화 졸속악법. 절대반대한다.', '반대합니다', '반대 아동복지법을 빙자한 망나니 인간을 사육하는 퇴폐 법안 반대', '법률개정반대', '반대', '절대반대합니다.국회해산!!', '반대 합니다.', '반대합니다', '악법  반대합니다', '반대 한다,', '입법남발 절대반대.', '반대한다!', '결사반대', '절대 반대', '반대한다', '절대 반대합니다', '절대 반대합니다', '반대', '반대', '반대한다', '반대', '반대', '절대반대한다', '반대', '반대', '반대', '반대한다', '반대한다', '반대한다', '반대', '반대', '반대', '반대', '반대합니다.', '강력반대합니다', '반대한다', '반대합니다', '반대합니다.', '반대함', '결사반대반대', '반대한다', '강력히반대합니다', '반대합니다', '반대', '강력히반대합니다', '반대 합니다', '반대합니다', '반대', '반대', '반대합니다', '이런 최악의 악법은  강력하게  결사적으로 반대한다 폐기하라', '반대합니다', '반대합니다', '반대 한다', '반대', '반대합니다. 졸속법안 발의를 반대합니다', '졸속개정악법안에 반대', '반대합니다,', '절대반대', '반대', '반대', '반대', '반대', '반대', '반대', '졸속법안 발의를 반대합니다', '반대한다.', '반대입니다', '반대합니다.', '반대합니다', '반대', '반대입니다', '반대한다', '졸속법안 발의를 반대합니다', '반대한다.', '반대입니다', '반대합니다.', '반대합니다', '반대', '반대입니다', '반대한다']"
[2024404] 노인복지법 일부개정법률안(윤후덕의원 등 11인),"제안이유 및 주요내용 2015년 1월 현행법을 개정하여 임대형과 분양형의 노인복지주택 중 분양형을 폐지하고 임대형만 유지하였고, 경과규정을 두어 기존의 분양형 노인복지주택에 대해서는 노인복지주택으로 보도록 하는 등 사실상 분양형 임대주택을 노인복지시설에서 제외하였음. 또한, 2016년 12월 「지방세법」을 개정하여 기존에 분양형 노인복지주택을 「건축법」 등의 주택(공동주택)으로 보아 1∼3%의 세율을 적용하는데 있어서 혼선을 방지하였고 이에 따라 6억원 미만 분양형 노인복지주택에 대해서는 1% 취득세율 적용, 6억원 초과 9억원 이하의 분양형 노인복지주택에 대해서는 2% 취득세율 적용, 9억원 초과 분양형 노인복지주택에 대해서는 3% 취득세율을 적용하게 되었음. 그러나 이렇게 분양형 노인복지주택 제도를 폐지하고 2008년 8월 4일 이전 건축허가 또는 사업승인된 노인복지주택은 최초분양을 제외하고 자유롭게 매매·입소할 수 있게 하였으며, 지방세법도 사실상 공동주택으로 보아 1~3% 취득세율을 적용하고 있음에도 불구하고 여전히 2008년 8월 4일 전에 분양된 노인복지주택을 건축법상 노유자시설로 규정하고 있어 정상적인 재산권 형성과 행사에 제약을 받고 있음. 이에 2008년 8월 4일 전에 분양된 노인복지주택에 대하여 공동주택으로 용도 변경하려는 경우에는 노인복지주택의 설치·운영자 또는 입주자대표회의가 보건복지부령으로 정하는 바에 따라 시장·군수·구청장에게 노인복지주택단지 전체의 구분소유자(「집합건물의 소유 및 관리에 관한 법률」 제2조제2호에 따른 구분소유자를 준용한다. 이하 같다)와 의결권(「집합건물의 소유 및 관리에 관한 법률」 제37조에 따른 의결권을 준용한다. 이하 같다)의 각 90% 이상의 결의 및 각 동의 구분소유자와 의결권의 각 3분의 2 이상의 결의를 얻어 1년 이내에 이를 신청하면 건축관계법령 등의 규정에도 불구하고 공동주택으로 용도를 변경할 수 있도록 함으로써 주택소유자의 재산권 등을 보호하려는 것임(안 법률 제13102호 노인복지법 일부개정법률 부칙 제2조의2 신설).","['절대반대', '강력반대ㆍ사회주의식', '절대반대', '졸속 법안 강력반대', '반대', '반대합니다', '강력반대', '강력 반대함-인기영합주의적 포퓰리즘 정책법안임.', '졸속 악법 절대 반대한다.', '반대반대', '반대합니다', '반대한다.국회해산', '강력반대한다', '반대', '반대', '반대합니다', '반대 ^ㅍ^', '반대 분양기준을 고무줄처럼 수시로 변경하는 것은 일관성이 없는 주먹구구식의 주택정책이므로 반대', '반대합니다', '반대 한다', '반대 합니다', '절대 반대', '강력히반대합니다', '반대합니다', '반대 분양기준을 고무줄처럼 수시로 변경하는 것은 일관성이 없는 주먹구구식의 주택정책이므로 반대', '반대', '반대한다.', '반대한다', '반대한다', '반대한다', '반대합니다', '반대', '절대반대합니다', '절대반대', '반대한다.국회해산', '강력히반대합니다', '반대합니다', '반대함', '결사반대', '악법반대', '반대합니다', '강력반대합니다', '반대', '반대', '반대합니다', '반대합니다', '반대한다', '반대한다!!', '반대한다.', '절대반대', '절대반대', '반대한다', '반대합니다', '반대한다', '반대한다', '절대 반대합니다', '반대한다', '법률개정반대', '반대한다', '반대합니다', '강력히 반대한다', '반대합니다', '결사반대', '강력히반대합니다', '반대한다', '반대', '반대', '반대합니다', '반대합니다', '졸속법안 발의를 반대합니다', '반대  절대반대!  부디  나라  살리는  일에  열중하시오!!!', '반대합니다', '반대', '반대합니다', '절대반대', '반대', '반대', '반대', '반대합니다', '반대합니다', '반대합니다', '반대', '반대', '반대', '반대', '반대', '반대', '절대반대합니다.국회해산!!', '반대', '반대', '절대 반대합니다', '반대한다', '반대', '반대', '반대', '반대합니다', '절대반대한다', '반대합니다', '반대한다', '반대합니다', '반대합니다. 졸속법안 발의를 반대합니다', '반대', '반대합니다.', '반대합니다', '반대합니다', '반대 합니다', '반대입니다', '반대합니다', '반대합니다', '반대합니다', '반대한다', '반대']"
[2024360] 아동복지법 일부개정법률안(정은혜의원 등 10인),"제안이유 및 주요내용 현행법은 아동 대상 성교육을 안전교육의 하위 개념으로 분류하여 성폭력 및 학대 예방 중심으로 실시하고 있으며, 매년 아동복지시설의 장, 어린이집의 원장, 유치원의 원장, 학교의 장으로 하여금 교육 계획을 수립하고 교육을 실시하도록 하고 있음. 그러나 이러한 현행 성교육이 폭력 예방 중심의 교육에서 벗어나 유아기 성의식 확립 전반에 대한 교육으로 확대되어야 하며, 성교육은 개별 시설·기관 재량이 아닌 국가의 책임으로 실시되어야 한다는 문제의식이 제기되고 있음. 이에 제31조의2에 ‘아동의 성의식에 대한 교육’을 신설하고, 현행 ‘성폭력 및 아동학대 예방’ 교육을 ‘건강한 성의식 함양과 성적 자기결정권 확립’ 교육으로 재정의하는 한편, 만 4세 이상의 아동부터 연간 10시간 이상 교육을 실시하되 교육의 내용 및 계획 수립 등에 대한 사항을 대통령령으로 정하고자 함(제31조의2 신설).","['반대', '반대', '반대', '아동성교육개정안반대', '반대합니다', '절대반대합니다.', '어린이집 오래 종사했습니다. 이것은 악법입니다.', '결사반대', '절대 반대합니다', '절대반대입니다', '절대반대', '반대합니다', '강력 반대함.', '반대', '반대 절대반대', '반대합니다', '강력반대', '절대 반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다.', '반대합', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '이런 악법 절대 반대합니다', '반대합니다', '반대합니다!', '반대합니다.', '반대합니다', '절대반대합니다.', '반대합니다.', '반대합니다', '절대 반대입니다!', '반대합니다.', '반대', '반대합니딘', '강력 반대합니다', '반대', '반대합니다', '반대합니다.', '반대합니다.', '반대합니다', '반대합니다!!', '반대합니다.', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다.', '절대 반대', '반대합니다.', '절대 절대 반대합니다.', '반대합니다!!!', '반대한다.국회해산', '반대합니다', '반대', '절대반대', '반대', '반대합니디', '반대합니다.', '절대 반대합니다.', '우리 아이들을 죽일 작정이냐!!!', '절대반대', '완전 반대합니다', '반대', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '제 정신 입니까?', '반대합니다', '반대합니다', '반대합니다', '반대합니다.', '반대합니다', '절대 반대합니다', '아동복지법', '절대반대', '절때   반대합니다', '절대 반대합니다', '반대합니다!!!!', '반대입니다.', '반대합니다', '반대합니다.', '반대힙니다', '반대합니다', '반대!!!절대반대!!!', '적극 반대합니다', '절대 반대한다', '반대합니다.', '반대합니다.', '반대합니다.', '절대반대', '반대합니다', '반대합니다', '반대', '반대합니다', '반대합니다', '반대합니다.', '반대합니다', '반대합니다', '반대합니다', '적극적으로 반대합니다 .', '반대합니다.', '반대합니다!', '반대합니다', '절대 반대 !!', '결사 반대합니다 더러운 법', '반대합니다', '반대합니다', '반대합니다', '반대합니다!', '반대합니다!', '반대', '반대!', '반대합니다.', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '절대 반대합니다. 절대.', '반대합니다', '반대합니다', '반대', '반대합니다', '반대합니다', '결사반대합니다', '절대반대', '반대합니다', '반대합니다', '받대합니다', '결사반대합니다', '반대합니다', '악법절대반대', '반대합니다!', '반대합니다', '반대합니다', '반대합니다!!', '반대합니다', '반대합니다', '반대합니다!!', '반대합니다', '절대 반대합니다.', '반대합니다!', '반대합니다', '반대합니다', '반대', '반대합니다', '반대입니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다!!', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다.', '반대합니다', '반대합니다.', '아동복지법 일부개정법률안', '반대합니다', '반대합니다', '반대합니다.', '반대입니다', '반대합니다', '반대 ^ㅍ^', '반대합니다.', '반대합니다', '반대합니다.', '결사반대합니다', '반대합니다.', '반대합니다', '반대합니다', '반대합니다', '반대합니다!', '반대합니다!!', '반대합니다.', '반대합니다.', '반대합니다.', '결사반대', '핵반대', '반대합니다.', '반대합니다.', '반대합니다.', '진짜반대', '절대 반대합니다', '절대 반대합니다!!', '반대합니다.', '반대합니다!!!', '반대합니다', '반대합니다!', '반대합니다', '반대합니다!!', '반대합니다', '절대 반대합니다!!!!!!', '반대합니다', '반대합니다', '절대 반대', '반대합니다', '반대합니다.', '반대합니다', '반대합니다.', '반대합니다!!', '반대입니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다.', '반대', '반대합니다', '절대 반대합니다.', '반대', '반대합니다.', '반대합니다', '반대', '반대합니다.', '일부 개정 법률 안에 절대 반대합니다.', '절대 반대합니다', '반대합니다', '반대합니다.', '반대합니다', '반대합니다', '반대합니다!!', '반대입니다', '반대합니다.', '반대', '반대합니다', '반대합니다!', '아동복지법 일부개정법률안', '반대', '절대 반대합니다.', '반대합니다', '반대합니다', '반대합니다', '반대합니다.', '반대입니다', '반대합니다', '반대', '강력 반대합니다!', '반대합니다', '반대합니다', '반대합니다', '반대합니다!!!', '아동복지법개정', '아동복지법개정', '반대합니다.', '반데합니다', '반대', '반대합니다!', '절때 찬성입니다', '반대합니다', '절대 절대 반대합니다.', '반대', '반대합니다.', '반대', '아동복지법 일부개정법률안', '반대합니다', '반대합니다']"
[2024237] 장애인복지법 일부개정법률안(심재철의원 등 10인),"제안이유 및 주요내용 「의료기사 등에 관한 법률」에 따르면 임상병리사, 방사선사, 물리치료사, 작업치료사, 치과기공사, 치과위생사 및 안경사가 되려면 전문대학 이상의 학교에서 면허에 상응하는 보건의료에 관한 학문을 전공하고 국가시험에 합격한 후 보건복지부장관의 면허를 받아야 함. 또한 의지·보조기 기사의 경우에도 전문대학 이상의 학교에서 관련 교과목을 이수하고 국가시험에 합격하는 과정을 거쳐 자격을 취득하여야 하고, 의지보조기를 제조하거나 개조하는 데 의사의 처방에 따르는 등 의료기사등과 자격취득 과정 및 업무 절차가 유사함. 그럼에도 불구하고 의료기사등은 면허 제도로 운영되고 있으나 의지·보조기 기사는 자격증 제도로 운영되고 있어 두 제도를 동일하게 면허 제도로 통일할 필요가 있다는 의견이 제기되고 있음. 이에 의지·보조기 기사에 대한 자격증 제도를 면허 제도로 변경함으로써 유사한 직종 간 인력관리 제도를 체계적으로 정비하려는 것임(안 제72조 등).","['절대반대', '찬성합니다', '강력히 반대합니다', '법률개정반대', '반대', '반대 합니다', '반대합니다', '찬성합니다', '찬성합니다', '찬성합니다']"
[2024188] 노인복지법 일부개정법률안(김종회의원 등 10인),제안이유 및 주요내용 발달장애인과 치매환자를 대상으로 한 성년후견지원제도가 「발달장애인 권리보장 및 지원에 관한 법률」과 「치매관리법」에 규정되는 등 의사결정능력에 제약이 있는 취약계층에 대한 공공후견사업이 시행되고 있음. 그런데 의사결정능력에 한계가 있는 고령자에 대해서도 성년후견서비스의 이용을 지원할 필요가 있음에도 불구하고 현행법에 지원해 줄 수 있는 근거 규정이 없는 실정임. 이에 의사결정능력이 부족한 노인을 위하여 성년후견서비스 이용을 지원할 수 있도록 근거를 마련함으로써 노인의 권리보장을 보다 확대하려는 것임(안 제30조의2 신설).,"['절대반대', '절대 반대   국민혈세로 선거용퍼주기다  반대', '반대합니다', '반대  경제부터 살려라..정부는', '절대반대', '반대', '지나친 정부개입주의 반대', '반대', '반대합니다', '반대한다. 국회해산이 답이다!', '강력절대반대   혈세 퍼주기 망국법 발의하는 국개들 집에가라', '반대한다', '절대반대', '반대 한다', '반대 노인 복지에 관해 지원하도록 강제 규정 법안은 국가 개입을 지나치게 하는 사회주의 국가이다.', '반대합니다.', '이런 최악의 악법은  강력하게  결사적으로 반대한다 폐기하라', '반대합니다.', '반대,  절대반대.  진정 나라를  위한  일인가  생각하시오!', '반대합니다.', '강력반대', '반대합니다', '반대', '졸속 악법 절대 반대한다.', '과잉입법 반대합니다.', '강력반대합니다', '결사반대', '반대 노인 복지에 관해 지원하도록 강제 규정 법안은 국가 개입을 지나치게 하는 사회주의 국가이다.', '절대반대', '반대', '반대', '반대', '반대', '절대반대합니다.국회해산!!', '법률안반대', '법률안반대', '반대한다', '반대한다!!', '반대한다.', '망국적인 개혁입법!! 노인이 노령, 치매 등 독립적 의사결정 능력에 한계가 있는 경우 노인의 복지증진 및 인권보호를 위하여 성년후견제이용을 지원하는 과잉 법제화 졸속악법. 절대반대한다.', '반대한다', '반대한다', '반대합니다', '법률개정반대', '반대한다', '반대한다', '절대 반대', '반대합니다', '반대한다!', '반대', '졸속입법반대', '반대', '반대', '반대합니다', '반대', '반대한다', '반대합니다', '악법반대', '절대반대', '졸속법안 발의를 반대합니다', '반대', '반대', '결사반대', '결사반대', '반대', '반대', '반대', '반대한다', '반대', '반대합니다', '반대', '반대합니다', '반대입니다', '2024188_절대 반대!', '반대합니다', '반대 ^ㅍ^', '결사반대합니다국회해산', '반대합니다. 졸속법안 발의를 반대합니다', '절대반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대', '반대', '졸속법안절대반대', '반대합니다.', '반대합니다', '반대', '반대', '강력히반대합니다', '반대합니다', '졸속개정안에 반대', '강력반대합니다', '반대합니다', '강력히반대합니다', '강력히반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대!', '반대합니다', '반대', '반대한다']"
[2024132] 아동복지법 일부개정법률안(김광수의원 등 11인),"제안이유 및 주요내용 현행법에서는 국가기관과 지방자치단체의 장, 「공공기관의 운영에 관한 법률」에 따른 공공기관과 대통령령으로 정하는 공공단체의 장은 아동학대 예방교육을 연 1회 이상 실시하고, 그 결과를 보건복지부장관에게 제출하도록 규정하고 있음. 그런데 대통령령으로 정하는 공공단체는 「고등교육법」 제2조 각 호의 학교인 대학, 산업대학, 교육대학, 전문대학, 방송대학 등으로만 규정되어 있고 정작 아동학대의 피해대상이 될 수 있는 아동이나 청소년이 소속된 학교 등은 포함되어 있지 않음. 특히 「성폭력방지 및 피해자보호 등에 관한 법률」에 따른 성폭력 예방교육을 실시해야 하는 대상에는 유치원, 어린이집, 초·중·고등학교 등을 포함하고 있어 유사한 범죄인 아동학대범죄에 대한 예방교육 실시 대상도 이와 동일하게 규정할 필요가 있다는 의견이 제기되었음. 이에 아동학대 예방교육을 실시해야 하는 대상으로 유치원, 어린이집, 초·중·고등학교 등을 포함하여 규정하려는 것임(안 제26조의2제1항).","['반대합니다.', '결사 반대합니다!', '반대합니다', '아이들을 제대로 교육하지 못하는 이런법안 반대합니다', '반대합니다', '절대반대!!!  졸속악법  그만하고 국민과 민생을 위하여 일좀해라', '진심을 다해서 반대합니다!!!!', '결사반대합니다 이런법안  반대합니다', '반대합니다', '반대합니다.강력히!', '반대합니다', '반대합니다', '반대', '반대합니다', '반대', '결사반대', '결사반대', '반대', '악법절대반대', '절대반대', '반대  경제부터 살려라... .', '절대반대', '좌파적 인권 교육 강력반대', '완전 반대합니다.', '반대한다. 국회해산이 답이다!', '반대합니다', '강력절대반대   좌이념교육?', '반대', '결사반대', '강력반대합니다', '결사반대', '강력반대합니다', '반대한다!', '강력히 반대한다ㆍ', '반대', '졸속 법안 절대 반대', '졸속 법안 반대합니다.', '반대 계기교육으로 이미 실시하고 있는데 법제화하는 것은 옥상옥 법안이므로 반대', '반대한다', '반대한다', '반대한다', '반대합니다', '반대한다', '반대한다', '반대한다', '반대합니다', '반대한다', '강력반대', '반대합니다', '반대합니다', '반대', '졸속법안절대반대', '반대 계기교육으로 이미 실시하고 있는데 법제화하는 것은 옥상옥 법안이므로 반대', '반대', '망국적인 개혁입법!! 과잉 법제화 졸속악법. 절대반대한다.', '반대합니다', '결사반대합니다국회해산', '결사반대', '반대한다.국회해산', '2024132_반대!', '반대합니다', '강력반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대합니다', '반대한다', '적극반대', '반대합니다', '반대합니다', '강력히반대합니다', '뱐대한다', '반대합니다.', '악법반대', '반대한다', '졸속입법반대', '강력히반대합니다', '반대한다', '반대', '반대', '반대합니다', '반대', '반대', '반대', '반대입니다', '반대한다.국회해산', '반대한다', '반대한다', '반대한다', '반대한다!!', '반대한다.', '반대', '반대', '절대 반대', '반대', '반대.   절대반대.  부디  나라사랑하는  일이나 하시오!!!', '결사반대', '반대.', '반대한다', '반대', '반대한다', '반대한다', '반대 ^ㅍ^', '반대', '졸속법안 발의를 반대합니다', '반대한다', '반대함', '반대', '아동이 아동학대 교육 듣다니? 절대반대!', '절대 반대합니다', '반대합니다!', '반대', '반대', '반대한다', '반대한다', '강력히반대합니다', '반대반대', '절대반대합니다', '반대', '반대', '반대합니다', '반대합니다', '반대', '절대반대합니다.국회해산!!', '졸속개정안에 반대', '반대', '반대합니다', '반대합니다', '반대합니다. 졸속법안 발의를 반대합니다', '반대 합니다', '반대', '반대', '반대', '반대', '반대', '반대', '반대!', '반대합니다', '반대', '반대한다.', '반대합니다', '반대한다']"
